学科名称,大学名称,排名,论文数,引用次数,每篇论文引用次数
ENVIRONMENT ECOLOGY,QINGDAO AGRICULTURAL UNIVERSITY,1222,699,11913,17.040
ENVIRONMENT ECOLOGY,HANGZHOU NORMAL UNIVERSITY,1228,608,11839,19.470
ENVIRONMENT ECOLOGY,"SECOND INSTITUTE OF OCEANOGRAPHY, MINISTRY OF NATURAL RESOURCES",1230,598,11805,19.740
ENVIRONMENT ECOLOGY,XI'AN JIAOTONG-LIVERPOOL UNIVERSITY,1231,429,11795,27.490
ENVIRONMENT ECOLOGY,NORTHWESTERN POLYTECHNICAL UNIVERSITY,1235,546,11727,21.480
ENVIRONMENT ECOLOGY,"INSTITUTE OF PROCESS ENGINEERING, CAS",1238,384,11693,30.450
ENVIRONMENT ECOLOGY,BEIJING TECHNOLOGY & BUSINESS UNIVERSITY,1245,700,11659,16.660
ENVIRONMENT ECOLOGY,"INSTITUTE OF CHEMISTRY, CAS",1252,217,11523,53.100
ENVIRONMENT ECOLOGY,CHANGSHA UNIVERSITY OF SCIENCE & TECHNOLOGY,1262,523,11343,21.690
ENVIRONMENT ECOLOGY,JIANGXI AGRICULTURAL UNIVERSITY,1277,610,11049,18.110
ENVIRONMENT ECOLOGY,CAPITAL NORMAL UNIVERSITY,1279,568,11012,19.390
ENVIRONMENT ECOLOGY,"NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION",1280,401,11008,27.450
ENVIRONMENT ECOLOGY,SHANGHAI UNIVERSITY OF FINANCE & ECONOMICS,1281,409,11006,26.910
ENVIRONMENT ECOLOGY,COLLABORATIVE INNOVATION CENTER OF CHEMICAL SCIENCE & ENGINEERING TIANJIN,1283,112,10989,98.120
ENVIRONMENT ECOLOGY,CHINESE ACADEMY OF GEOLOGICAL SCIENCES,1286,851,10972,12.890
ENVIRONMENT ECOLOGY,TAIYUAN UNIVERSITY OF TECHNOLOGY,1288,916,10967,11.970
ENVIRONMENT ECOLOGY,SHAOXING UNIVERSITY,1289,266,10939,41.120
ENVIRONMENT ECOLOGY,YANGTZE RIVER WATER RESOURCES PROTECTION BUREAU,1291,588,10930,18.590
ENVIRONMENT ECOLOGY,PEKING UNION MEDICAL COLLEGE,1297,583,10859,18.630
ENVIRONMENT ECOLOGY,SHANGHAI NORMAL UNIVERSITY,1300,514,10833,21.080
ENVIRONMENT ECOLOGY,ANHUI UNIVERSITY,1308,821,10745,13.090
ENVIRONMENT ECOLOGY,QINGDAO UNIVERSITY OF SCIENCE & TECHNOLOGY,1311,552,10683,19.350
ENVIRONMENT ECOLOGY,BEIJING ACADEMY OF AGRICULTURE & FORESTRY SCIENCES (BAAFS),1316,534,10638,19.920
ENVIRONMENT ECOLOGY,DALIAN MARITIME UNIVERSITY,1318,846,10633,12.570
ENVIRONMENT ECOLOGY,QINGHAI UNIVERSITY,1319,697,10591,15.200
ENVIRONMENT ECOLOGY,ZHONGNAN UNIVERSITY OF ECONOMICS & LAW,1338,528,10420,19.730
ENVIRONMENT ECOLOGY,ANHUI UNIVERSITY OF SCIENCE & TECHNOLOGY,1345,789,10352,13.120
ENVIRONMENT ECOLOGY,"ECOLOGY & NATURE CONSERVATION INSTITUTE, CAF",1346,385,10334,26.840
ENVIRONMENT ECOLOGY,CHINA NATIONAL ENVIRONMENTAL MONITORING CENTRE,1350,332,10310,31.050
ENVIRONMENT ECOLOGY,SOUTHWESTERN UNIVERSITY OF FINANCE & ECONOMICS - CHINA,1356,489,10255,20.970
ENVIRONMENT ECOLOGY,HUAQIAO UNIVERSITY,1359,586,10197,17.400
ENVIRONMENT ECOLOGY,WENZHOU UNIVERSITY,1364,700,10151,14.500
ENVIRONMENT ECOLOGY,NORTHWEST NORMAL UNIVERSITY - CHINA,1368,786,10131,12.890
ENVIRONMENT ECOLOGY,INNER MONGOLIA AGRICULTURAL UNIVERSITY,1374,833,10103,12.130
ENVIRONMENT ECOLOGY,SHIHEZI UNIVERSITY,1382,695,9976,14.350
ENVIRONMENT ECOLOGY,WUHAN INSTITUTE OF TECHNOLOGY,1387,543,9916,18.260
ENVIRONMENT ECOLOGY,HENAN POLYTECHNIC UNIVERSITY,1391,738,9902,13.420
ENVIRONMENT ECOLOGY,NORTH CHINA UNIVERSITY OF WATER RESOURCES & ELECTRIC POWER,1395,1187,9869,8.310
ENVIRONMENT ECOLOGY,NATIONAL MARINE ENVIRONMENTAL MONITORING CENTER,1403,399,9731,24.390
ENVIRONMENT ECOLOGY,SHANDONG JIANZHU UNIVERSITY,1409,665,9648,14.510
ENVIRONMENT ECOLOGY,"THIRD INSTITUTE OF OCEANOGRAPHY, MINISTRY OF NATURAL RESOURCES",1410,646,9628,14.900
ENVIRONMENT ECOLOGY,SOUTHERN MEDICAL UNIVERSITY - CHINA,1419,547,9558,17.470
ENVIRONMENT ECOLOGY,HEBEI AGRICULTURAL UNIVERSITY,1426,490,9442,19.270
ENVIRONMENT ECOLOGY,CHINA THREE GORGES UNIVERSITY,1436,627,9370,14.940
ENVIRONMENT ECOLOGY,QINGDAO UNIVERSITY OF TECHNOLOGY,1438,689,9364,13.590
ENVIRONMENT ECOLOGY,HEBEI UNIVERSITY OF TECHNOLOGY,1445,531,9305,17.520
ENVIRONMENT ECOLOGY,TAIZHOU UNIVERSITY,1446,388,9298,23.960
ENVIRONMENT ECOLOGY,WUHAN UNIVERSITY OF SCIENCE & TECHNOLOGY,1451,606,9251,15.270
ENVIRONMENT ECOLOGY,SHANXI AGRICULTURAL UNIVERSITY,1456,625,9209,14.730
ENVIRONMENT ECOLOGY,SOUTHWEST FORESTRY UNIVERSITY - CHINA,1457,563,9199,16.340
ENVIRONMENT ECOLOGY,HUBEI UNIVERSITY,1470,511,9060,17.730
ENVIRONMENT ECOLOGY,HUAIYIN INSTITUTE OF TECHNOLOGY,1476,278,8972,32.270
