学科名称,大学名称,排名,论文数,引用次数,每篇论文引用次数
ENGINEERING,QINGDAO UNIVERSITY OF TECHNOLOGY,340,3325,51804,15.580
ENGINEERING,MICROSOFT CHINA,354,344,50106,145.660
ENGINEERING,CHINA NATIONAL PETROLEUM CORPORATION,357,4543,49907,10.990
ENGINEERING,JIANGSU UNIVERSITY OF SCIENCE & TECHNOLOGY,360,3637,49740,13.680
ENGINEERING,TSINGHUA SHENZHEN INTERNATIONAL GRADUATE SCHOOL,365,2244,49337,21.990
ENGINEERING,NANJING NORMAL UNIVERSITY,380,2749,47586,17.310
ENGINEERING,ANHUI UNIVERSITY,390,3581,46622,13.020
ENGINEERING,WUHAN UNIVERSITY OF SCIENCE & TECHNOLOGY,393,3065,46255,15.090
ENGINEERING,TIANGONG UNIVERSITY,424,2806,42868,15.280
ENGINEERING,"SHENZHEN INSTITUTE OF ADVANCED TECHNOLOGY, CAS",425,2413,42756,17.720
ENGINEERING,CHONGQING UNIVERSITY OF POSTS & TELECOMMUNICATIONS,429,3176,42042,13.240
ENGINEERING,"INSTITUTE OF GEOGRAPHIC SCIENCES & NATURAL RESOURCES RESEARCH, CAS",430,1509,42009,27.840
ENGINEERING,WENZHOU UNIVERSITY,432,2293,41697,18.180
ENGINEERING,"RESEARCH CENTER FOR ECO-ENVIRONMENTAL SCIENCES (RCEES), CAS",434,1420,41141,28.970
ENGINEERING,SHANGHAI INSTITUTE OF POLLUTION CONTROL & ECOLOGICAL SECURITY,438,1302,40537,31.130
ENGINEERING,CHINESE ACADEMY OF ENGINEERING PHYSICS,440,2975,40075,13.470
ENGINEERING,"HEFEI INSTITUTES OF PHYSICAL SCIENCE, CAS",442,3400,40017,11.770
ENGINEERING,HUAQIAO UNIVERSITY,448,2547,39647,15.570
ENGINEERING,SHANDONG NORMAL UNIVERSITY,451,2135,39339,18.430
ENGINEERING,SOUTHWEST UNIVERSITY OF SCIENCE & TECHNOLOGY - CHINA,453,2319,39284,16.940
ENGINEERING,XI'AN UNIVERSITY OF SCIENCE & TECHNOLOGY,455,3108,39220,12.620
ENGINEERING,NORTHEAST ELECTRIC POWER UNIVERSITY,462,2750,38637,14.050
ENGINEERING,QILU UNIVERSITY OF TECHNOLOGY,470,2625,37957,14.460
ENGINEERING,UNIVERSITY OF JINAN,474,2040,37699,18.480
ENGINEERING,ZHEJIANG SCI-TECH UNIVERSITY,476,2887,37669,13.050
ENGINEERING,"GUANGZHOU INSTITUTE OF ENERGY CONVERSION, CAS",478,1613,37540,23.270
ENGINEERING,LANZHOU UNIVERSITY OF TECHNOLOGY,479,3492,37511,10.740
ENGINEERING,CHINA ELECTRIC POWER RESEARCH INSTITUTE (CEPRI),481,2774,37343,13.460
ENGINEERING,GUILIN UNIVERSITY OF ELECTRONIC TECHNOLOGY,482,2788,37304,13.380
ENGINEERING,MINISTRY OF NATURAL RESOURCES OF THE PEOPLE'S REPUBLIC OF CHINA,484,2266,37212,16.420
ENGINEERING,BOHAI UNIVERSITY,492,1111,36852,33.170
ENGINEERING,HUAWEI TECHNOLOGIES,500,1864,36352,19.500
ENGINEERING,PENG CHENG LABORATORY,501,2055,36226,17.630
ENGINEERING,CHANGZHOU UNIVERSITY,502,2417,36187,14.970
ENGINEERING,GUIZHOU UNIVERSITY,527,2973,34755,11.690
ENGINEERING,XIANGTAN UNIVERSITY,536,2281,34578,15.160
ENGINEERING,ANHUI UNIVERSITY OF TECHNOLOGY,541,2017,34347,17.030
ENGINEERING,BEIJING FORESTRY UNIVERSITY,543,1618,34295,21.200
ENGINEERING,NORTH UNIVERSITY OF CHINA,544,3136,34215,10.910
ENGINEERING,"INSTITUTE OF PROCESS ENGINEERING, CAS",546,1312,34156,26.030
ENGINEERING,SINOPEC,548,2553,34139,13.370
ENGINEERING,QUFU NORMAL UNIVERSITY,549,1866,34020,18.230
ENGINEERING,UNIVERSITY OF NOTTINGHAM NINGBO CHINA,551,1459,33951,23.270
ENGINEERING,CHINA SOUTHERN POWER GRID,557,3277,33734,10.290
ENGINEERING,SOUTH CHINA AGRICULTURAL UNIVERSITY,564,1556,33313,21.410
ENGINEERING,CHINESE ACADEMY OF AGRICULTURAL SCIENCES,570,1498,32739,21.860
ENGINEERING,"INSTITUTE OF ENGINEERING THERMOPHYSICS, CAS",573,1994,32432,16.260
ENGINEERING,SHANGHAI UNIVERSITY OF ELECTRIC POWER,574,2324,32392,13.940
ENGINEERING,BEIJING UNIVERSITY OF CIVIL ENGINEERING & ARCHITECTURE,583,2279,31941,14.020
ENGINEERING,ZHEJIANG NORMAL UNIVERSITY,585,1814,31894,17.580
ENGINEERING,ARMY ENGINEERING UNIVERSITY OF PLA,594,2824,31582,11.180
ENGINEERING,HUNAN UNIVERSITY OF SCIENCE & TECHNOLOGY,601,2236,31244,13.970
ENGINEERING,"WUHAN INSTITUTE OF ROCK & SOIL MECHANICS, CAS",605,1828,31129,17.030
ENGINEERING,SOUTH CHINA NORMAL UNIVERSITY,606,1862,31120,16.710
ENGINEERING,XINJIANG UNIVERSITY,607,2831,31028,10.960
ENGINEERING,NORTHWEST UNIVERSITY XI'AN,611,1960,30734,15.680
ENGINEERING,SUZHOU UNIVERSITY OF SCIENCE & TECHNOLOGY,618,2131,30204,14.170
ENGINEERING,CHONGQING JIAOTONG UNIVERSITY,619,3076,30180,9.810
ENGINEERING,"LANZHOU INSTITUTE OF CHEMICAL PHYSICS, CAS",624,1449,29880,20.620
ENGINEERING,SHANGHAI UNIVERSITY OF ENGINEERING SCIENCE,625,2404,29832,12.410
ENGINEERING,NANJING AGRICULTURAL UNIVERSITY,627,1186,29805,25.130
ENGINEERING,WUHAN INSTITUTE OF TECHNOLOGY,628,1745,29696,17.020
ENGINEERING,AIR FORCE ENGINEERING UNIVERSITY,629,2575,29619,11.500
ENGINEERING,CHINA THREE GORGES UNIVERSITY,632,2165,29551,13.650
ENGINEERING,LIAOCHENG UNIVERSITY,641,1546,29092,18.820
ENGINEERING,DONGGUAN UNIVERSITY OF TECHNOLOGY,642,1580,29068,18.400
ENGINEERING,EAST CHINA JIAOTONG UNIVERSITY,644,2402,28849,12.010
ENGINEERING,SHANDONG UNIVERSITY OF TECHNOLOGY,646,2544,28570,11.230
ENGINEERING,CHENGDU UNIVERSITY OF TECHNOLOGY,648,2211,28450,12.870
ENGINEERING,NANTONG UNIVERSITY,652,2191,28345,12.940
ENGINEERING,SHAANXI UNIVERSITY OF SCIENCE & TECHNOLOGY,662,1557,27800,17.850
ENGINEERING,CHINA JILIANG UNIVERSITY,663,2203,27708,12.580
ENGINEERING,HAINAN UNIVERSITY,670,2276,27390,12.030
ENGINEERING,"INSTITUTE OF MECHANICS, CAS",697,1948,26245,13.470
ENGINEERING,LIAONING UNIVERSITY OF TECHNOLOGY,701,1073,26190,24.410
ENGINEERING,SHANXI UNIVERSITY,703,1790,26135,14.600
ENGINEERING,TIANJIN UNIVERSITY OF TECHNOLOGY,706,1968,26058,13.240
ENGINEERING,COLLABORATIVE INNOVATION CENTER FOR ADVANCED SHIP & DEEP SEA EXPLORATION,708,1179,25875,21.950
ENGINEERING,HENAN UNIVERSITY,716,1460,25440,17.420
ENGINEERING,CHENGDU UNIVERSITY,717,1385,25375,18.320
ENGINEERING,ANHUI UNIVERSITY OF SCIENCE & TECHNOLOGY,733,2568,24859,9.680
ENGINEERING,"THE CHINESE UNIVERSITY OF HONG KONG, SHENZHEN",741,1485,24650,16.600
ENGINEERING,HUBEI UNIVERSITY OF TECHNOLOGY,742,2229,24648,11.060
ENGINEERING,HARBIN UNIVERSITY OF SCIENCE & TECHNOLOGY,743,2746,24536,8.940
ENGINEERING,SOUTHWESTERN UNIVERSITY OF FINANCE & ECONOMICS - CHINA,744,1044,24490,23.460
ENGINEERING,SHANDONG JIANZHU UNIVERSITY,750,2110,24019,11.380
ENGINEERING,NANCHANG HANGKONG UNIVERSITY,753,1400,23932,17.090
ENGINEERING,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,757,972,23799,24.480
ENGINEERING,HUAZHONG AGRICULTURAL UNIVERSITY,758,1090,23716,21.760
ENGINEERING,SHANTOU UNIVERSITY,764,1384,23575,17.030
ENGINEERING,FUJIAN NORMAL UNIVERSITY,768,1142,23491,20.570
ENGINEERING,"NINGBO INSTITUTE OF MATERIALS TECHNOLOGY & ENGINEERING, CAS",778,1122,22995,20.490
ENGINEERING,CHINA INSTITUTE OF WATER RESOURCES & HYDROPOWER RESEARCH,783,1248,22752,18.230
ENGINEERING,"DALIAN INSTITUTE OF CHEMICAL PHYSICS, CAS",784,807,22731,28.170
ENGINEERING,SHAANXI NORMAL UNIVERSITY,785,1291,22688,17.570
ENGINEERING,"ACADEMY OF MATHEMATICS & SYSTEM SCIENCES, CAS",792,1085,22507,20.740
ENGINEERING,ZHENGZHOU UNIVERSITY OF LIGHT INDUSTRY,793,1882,22463,11.940
ENGINEERING,HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY,801,2124,22270,10.480
ENGINEERING,COLLABORATIVE INNOVATION CENTER OF CHEMICAL SCIENCE & ENGINEERING TIANJIN,807,685,22090,32.250
ENGINEERING,NORTHEAST PETROLEUM UNIVERSITY,810,1739,21933,12.610
ENGINEERING,NORTHEAST FORESTRY UNIVERSITY - CHINA,811,1744,21914,12.570
ENGINEERING,FOSHAN UNIVERSITY,821,1281,21734,16.970
ENGINEERING,RENMIN UNIVERSITY OF CHINA,826,1053,21620,20.530
ENGINEERING,CHONGQING TECHNOLOGY & BUSINESS UNIVERSITY,830,1083,21484,19.840
ENGINEERING,"INSTITUTE OF CHEMISTRY, CAS",834,323,21209,65.660
ENGINEERING,CENTRAL SOUTH UNIVERSITY OF FORESTRY & TECHNOLOGY,844,1057,20992,19.860
ENGINEERING,HUNAN NORMAL UNIVERSITY,845,1263,20967,16.600
ENGINEERING,NINGXIA UNIVERSITY,847,1597,20927,13.100
ENGINEERING,ZHEJIANG GONGSHANG UNIVERSITY,854,1122,20725,18.470
ENGINEERING,"SHENZHEN RESEARCH INSTITUTE, CITY UNIVERSITY OF HONG KONG",855,793,20698,26.100
ENGINEERING,DONGBEI UNIVERSITY OF FINANCE & ECONOMICS,857,668,20688,30.970
ENGINEERING,SHENYANG AEROSPACE UNIVERSITY,857,1520,20688,13.610
ENGINEERING,HENAN NORMAL UNIVERSITY,862,1134,20594,18.160
ENGINEERING,"INSTITUTE OF COMPUTING TECHNOLOGY, CAS",865,838,20552,24.530
ENGINEERING,LANZHOU JIAOTONG UNIVERSITY,871,2029,20300,10.000
ENGINEERING,"INSTITUTE OF URBAN ENVIRONMENT, CAS",878,644,20134,31.260
ENGINEERING,ZHEJIANG A&F UNIVERSITY,886,717,19888,27.740
ENGINEERING,JIANGXI UNIVERSITY OF SCIENCE & TECHNOLOGY,893,1342,19806,14.760
ENGINEERING,"INSTITUTE OF COAL CHEMISTRY, CAS",894,834,19738,23.670
ENGINEERING,YANTAI UNIVERSITY,898,1428,19664,13.770
ENGINEERING,YUNNAN UNIVERSITY,900,1531,19651,12.840
ENGINEERING,FUJIAN AGRICULTURE & FORESTRY UNIVERSITY,904,946,19615,20.730
ENGINEERING,SHENYANG UNIVERSITY OF TECHNOLOGY,906,2134,19550,9.160
ENGINEERING,NORTHEAST AGRICULTURAL UNIVERSITY - CHINA,915,864,19161,22.180
ENGINEERING,HENAN AGRICULTURAL UNIVERSITY,921,726,19069,26.270
ENGINEERING,STATE KEY LABORATORY SURFACTANT FINE CHEMISTRY,925,754,18984,25.180
ENGINEERING,XI'AN JIAOTONG-LIVERPOOL UNIVERSITY,926,1301,18982,14.590
ENGINEERING,"SHENYANG INSTITUTE OF AUTOMATION, CAS",930,1505,18881,12.550
ENGINEERING,SOUTHERN MARINE SCIENCE & ENGINEERING GUANGDONG LABORATORY,936,1492,18679,12.520
ENGINEERING,CHONGQING UNIVERSITY OF TECHNOLOGY,938,1694,18600,10.980
ENGINEERING,YANGTZE UNIVERSITY,944,1614,18497,11.460
ENGINEERING,XIHUA UNIVERSITY,949,1890,18349,9.710
ENGINEERING,PEKING UNIVERSITY SHENZHEN GRADUATE SCHOOL (PKU SHENZHEN),950,1048,18336,17.500
ENGINEERING,NORTH CHINA UNIVERSITY OF WATER RESOURCES & ELECTRIC POWER,952,1629,18331,11.250
ENGINEERING,NORTHEAST NORMAL UNIVERSITY - CHINA,966,948,18045,19.030
ENGINEERING,HUNAN AGRICULTURAL UNIVERSITY,977,613,17888,29.180
ENGINEERING,HUBEI UNIVERSITY,978,926,17874,19.300
ENGINEERING,SHANGHAITECH UNIVERSITY,994,1255,17526,13.960
ENGINEERING,WUHAN NAVAL UNIVERSITY OF ENGINEERING,995,1906,17499,9.180
ENGINEERING,HEILONGJIANG UNIVERSITY,996,1126,17460,15.510
ENGINEERING,NANJING INSTITUTE OF TECHNOLOGY,998,1706,17418,10.210
ENGINEERING,SICHUAN NORMAL UNIVERSITY,999,702,17413,24.800
ENGINEERING,CIVIL AVIATION UNIVERSITY OF CHINA,1002,1436,17352,12.080
ENGINEERING,HENAN UNIVERSITY OF TECHNOLOGY,1005,1423,17305,12.160
ENGINEERING,NORTH CHINA UNIVERSITY OF TECHNOLOGY,1016,1370,16995,12.410
ENGINEERING,JIANGXI UNIVERSITY OF FINANCE & ECONOMICS,1032,701,16651,23.750
ENGINEERING,SHIJIAZHUANG TIEDAO UNIVERSITY,1035,1834,16622,9.060
ENGINEERING,ZHEJIANG UNIVERSITY OF FINANCE & ECONOMICS,1046,622,16344,26.280
ENGINEERING,XI'AN TECHNOLOGICAL UNIVERSITY,1048,1445,16316,11.290
ENGINEERING,SHAOXING UNIVERSITY,1056,902,16190,17.950
ENGINEERING,ANHUI POLYTECHNIC UNIVERSITY,1057,1310,16150,12.330
ENGINEERING,CENTRAL CHINA NORMAL UNIVERSITY,1063,894,15933,17.820
ENGINEERING,JIANGSU NORMAL UNIVERSITY,1066,953,15899,16.680
ENGINEERING,CHINA EARTHQUAKE ADMINISTRATION,1069,1705,15831,9.290
ENGINEERING,SHENYANG JIANZHU UNIVERSITY,1070,1276,15823,12.400
ENGINEERING,WUHAN TEXTILE UNIVERSITY,1072,1008,15800,15.670
ENGINEERING,TIANJIN CHENGJIAN UNIVERSITY,1079,1160,15695,13.530
ENGINEERING,LAOSHAN LABORATORY,1081,914,15693,17.170
ENGINEERING,BEIJING INFORMATION SCIENCE & TECHNOLOGY UNIVERSITY,1082,1640,15677,9.560
ENGINEERING,"TECHNICAL INSTITUTE OF PHYSICS & CHEMISTRY, CAS",1092,919,15446,16.810
ENGINEERING,ROCKET FORCE UNIVERSITY OF ENGINEERING,1096,1240,15377,12.400
ENGINEERING,"INSTITUTE OF MICROELECTRONICS, CAS",1102,1845,15301,8.290
ENGINEERING,HUZHOU UNIVERSITY,1107,889,15259,17.160
ENGINEERING,CHINA GEOLOGICAL SURVEY,1110,1115,15240,13.670
ENGINEERING,FUJIAN UNIVERSITY OF TECHNOLOGY,1118,1229,15065,12.260
ENGINEERING,MINJIANG UNIVERSITY,1119,618,15002,24.280
ENGINEERING,GUANGDONG ACADEMY OF SCIENCES,1133,718,14749,20.540
ENGINEERING,XI'AN UNIVERSITY OF POSTS & TELECOMMUNICATIONS,1138,1392,14650,10.520
ENGINEERING,LIAONING TECHNICAL UNIVERSITY,1141,1669,14547,8.720
ENGINEERING,GUANGDONG UNIVERSITY OF PETROCHEMICAL TECHNOLOGY,1145,653,14507,22.220
ENGINEERING,"INSTITUTE OF ELECTRICAL ENGINEERING, CAS",1148,952,14479,15.210
ENGINEERING,HEBEI UNIVERSITY,1151,1136,14461,12.730
ENGINEERING,TAIYUAN UNIVERSITY OF SCIENCE & TECHNOLOGY,1153,1302,14453,11.100
ENGINEERING,CHINA NATIONAL OFFSHORE OIL CORPORATION (CNOOC),1156,1145,14408,12.580
ENGINEERING,"INSTITUTE OF INFORMATION ENGINEERING, CAS",1157,482,14392,29.860
ENGINEERING,AVIATION INDUSTRY CORPORATION OF CHINA (AVIC),1166,1490,14280,9.580
ENGINEERING,NORTHWEST NORMAL UNIVERSITY - CHINA,1167,898,14271,15.890
ENGINEERING,UNIVERSITY OF SOUTH CHINA,1169,1245,14255,11.450
ENGINEERING,GUANGXI NORMAL UNIVERSITY,1178,949,14175,14.940
ENGINEERING,GUILIN UNIVERSITY OF TECHNOLOGY,1179,1348,14167,10.510
ENGINEERING,MICROSOFT RESEARCH ASIA,1180,262,14156,54.030
ENGINEERING,SHANDONG UNIVERSITY OF FINANCE & ECONOMICS,1181,638,14155,22.190
ENGINEERING,HEBEI UNIVERSITY OF ENGINEERING,1185,1106,14123,12.770
ENGINEERING,YANCHENG INSTITUTE OF TECHNOLOGY,1186,1090,14104,12.940
ENGINEERING,HUAIYIN INSTITUTE OF TECHNOLOGY,1192,942,14045,14.910
ENGINEERING,TIANJIN UNIVERSITY OF COMMERCE,1196,916,14004,15.290
ENGINEERING,SICHUAN AGRICULTURAL UNIVERSITY,1197,843,13988,16.590
ENGINEERING,CHANGCHUN UNIVERSITY OF SCIENCE & TECHNOLOGY,1198,1621,13975,8.620
ENGINEERING,TIANJIN UNIVERSITY SCIENCE & TECHNOLOGY,1203,929,13846,14.900
ENGINEERING,HUNAN UNIVERSITY OF TECHNOLOGY,1208,894,13790,15.430
ENGINEERING,"FUJIAN INSTITUTE OF RESEARCH ON THE STRUCTURE OF MATTER, CAS",1231,506,13454,26.590
ENGINEERING,"NANJING INSTITUTE OF SOIL SCIENCE, CAS",1238,410,13320,32.490
ENGINEERING,SHANGHAI UNIVERSITY OF FINANCE & ECONOMICS,1242,574,13293,23.160
ENGINEERING,CHANGCHUN UNIVERSITY OF TECHNOLOGY,1249,1136,13214,11.630
ENGINEERING,CHONGQING UNIVERSITY OF SCIENCE & TECHNOLOGY,1252,1212,13212,10.900
ENGINEERING,COLLABORATIVE INNOVATION CENTER OF ADVANCED MICROSTRUCTURES (CICAM),1262,354,13115,37.050
ENGINEERING,LUDONG UNIVERSITY,1263,848,13103,15.450
ENGINEERING,"SHANGHAI INSTITUTE OF CERAMICS, CAS",1271,457,13012,28.470
ENGINEERING,BEIJING TECHNOLOGY & BUSINESS UNIVERSITY,1272,928,13007,14.020
ENGINEERING,HEBEI UNIVERSITY OF SCIENCE & TECHNOLOGY,1276,985,12950,13.150
ENGINEERING,"INSTITUTE OF METAL RESEARCH, CAS",1280,619,12918,20.870
ENGINEERING,ZHEJIANG UNIVERSITY OF SCIENCE & TECHNOLOGY,1303,1142,12549,10.990
ENGINEERING,"INSTITUTE OF SEMICONDUCTORS, CAS",1305,786,12527,15.940
ENGINEERING,ZHONGNAN UNIVERSITY OF ECONOMICS & LAW,1306,585,12507,21.380
ENGINEERING,NORTH CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY,1310,912,12442,13.640
ENGINEERING,CRRC CORPORATION,1317,1058,12386,11.710
ENGINEERING,LIAONING PETROCHEMICAL UNIVERSITY,1318,935,12381,13.240
ENGINEERING,INNER MONGOLIA UNIVERSITY OF TECHNOLOGY,1329,1398,12243,8.760
ENGINEERING,XI'AN SHIYOU UNIVERSITY,1337,1265,12158,9.610
ENGINEERING,SOUTH CENTRAL MINZU UNIVERSITY,1342,570,12088,21.210
ENGINEERING,ANHUI UNIVERSITY OF FINANCE & ECONOMICS,1345,384,12049,31.380
