total_subjects,top_subjects,high_subjects,medium_subjects,other_subjects,total_documents,total_cites,avg_cites_per_paper,subjects_in_top_500_count,university_name,cluster
1,0,0,0,1,296.0,3491.0,11.79,0,KIRSEHIR AHI EVRAN UNIVERSITY,0
1,0,0,0,1,210.0,4535.0,21.6,0,UNIVERSIDADE IBIRAPUERA,0
1,0,0,0,1,1545.0,29476.0,19.08,0,AHEPA UNIVERSITY HOSPITAL,0
2,0,0,1,1,2165.0,38645.0,18.05,0,INSTITUTE OF ORGANIC CHEMISTRY & BIOCHEMISTRY OF THE CZECH ACADEMY OF SCIENCES,0
1,0,0,0,1,428.0,6987.0,16.32,0,HOSP UNIV CLIN SAN CARLOS,0
1,0,0,0,1,6.0,4561.0,760.17,0,EVERGREEN HLTH MED CTR,0
1,0,0,0,1,8.0,7467.0,933.38,0,CED CTR ENDOCRINOL DIABET,0
1,0,0,0,1,3304.0,48387.0,14.64,0,NARA MEDICAL UNIVERSITY,0
9,0,3,4,2,12542.0,422055.0,35.74666666666667,3,HOWARD FLOREY INSTITUTE AFFILIATES,2
1,0,0,0,1,77.0,7848.0,101.92,0,PROVIDENCE CANC CTR,0
1,0,0,0,1,1247.0,32947.0,26.42,0,CENTRE OSCAR LAMBRET,0
5,0,0,3,2,2279.0,65719.0,29.074,0,LOUIS STOKES CLEVELAND VETERANS AFFAIRS MEDICAL CENTER,2
1,0,0,0,1,93.0,2457.0,26.42,0,INDIAN INSTITUTE OF MANAGEMENT BANGALORE,0
5,0,0,2,3,4591.0,61204.0,13.544,0,UNIVERSITY OF SILESIA IN KATOWICE,2
2,0,0,0,2,102.0,7698.0,73.495,0,CLIMATE ANALYT,0
8,0,0,5,3,7015.0,219888.0,31.15875,0,ST VINCENTS HOSPITAL SYDNEY,2
2,0,0,0,2,1717.0,24383.0,14.190000000000001,0,INSTITUTE OF LOW TEMPERATURE & STRUCTURE RESEARCH,0
1,0,0,0,1,164.0,2047.0,12.48,0,OBERLIN COLLEGE,0
3,0,0,0,3,1458.0,50060.0,27.19333333333334,0,JOHN H STROGER JUNIOR HOSPITAL COOK COUNTY,0
2,0,0,0,2,510.0,17768.0,31.455,0,UNIVERSITY OF SKOVDE,0
1,0,0,0,1,122.0,8044.0,65.93,0,HOSP NOSSA SENHORA CONCEICAO,0
3,0,2,0,1,2086.0,44983.0,25.63,2,NEW ZEALAND INSTITUTE FOR PLANT & FOOD RESEARCH LTD,0
2,0,0,1,1,1047.0,72148.0,74.62,0,JSS ACADEMY OF HIGHER EDUCATION & RESEARCH,0
1,0,0,0,1,891.0,6380.0,7.16,0,BIRUNI UNIVERSITY,0
1,0,0,1,0,803.0,18419.0,22.94,0,GEOLOGICAL SURVEY OF NORWAY,0
1,0,0,0,1,1.0,4621.0,4621.0,0,GOVERNM MED COLL,3
20,7,11,1,1,109843.0,2530773.0,21.3045,18,HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY,4
7,0,2,3,2,10795.0,375256.0,33.471428571428575,2,GERMAN CENTRE FOR CARDIOVASCULAR RESEARCH,2
1,0,0,0,1,95.0,5607.0,59.02,0,OHIO DEPT HLTH,0
1,0,0,0,1,673.0,5915.0,8.79,0,COMANDO-GERAL DE TECNOLOGIA AEROESPACIAL (CTA),0
1,0,0,0,1,577.0,14974.0,25.95,0,ULSS 3 SERENISSIMA,0
1,0,0,0,1,2377.0,50922.0,21.42,0,UNIVERSITY ZAGREB HOSPITAL,0
10,0,1,3,6,5762.0,159367.0,33.145,1,UNIVERSITY OF PUERTO RICO,2
3,0,0,1,2,307.0,33151.0,186.02666666666667,0,ROYAL SWEDISH ACADEMY OF SCIENCES,0
2,0,0,0,2,3350.0,70469.0,19.715,0,UNIVERSITY HOSPITAL SAPIENZA ROME,0
10,0,2,5,3,8250.0,191685.0,21.811,2,UNIVERSITY OF BAYREUTH,2
4,0,0,2,2,2899.0,79957.0,24.477500000000003,0,VET AFFAIRS PUGET SOUND HEALTH CARE SYSTEM,0
1,0,0,0,1,146.0,36958.0,253.14,0,SAMARA UNIVERSITY,0
5,0,3,1,1,2790.0,88994.0,33.83200000000001,3,JAMES HUTTON INSTITUTE,0
1,0,0,0,1,187.0,6376.0,34.1,0,PONCE HEALTH SCIENCES UNIVERSITY,0
19,0,8,11,0,24871.0,661978.0,25.675263157894737,8,UNIVERSITY OF OKLAHOMA SYSTEM,1
1,0,0,1,0,314.0,7431.0,23.67,0,NATL CTR PTSD,0
2,0,0,0,2,840.0,28776.0,26.275000000000002,0,MEHARRY MEDICAL COLLEGE,0
2,0,0,1,1,2114.0,50105.0,24.134999999999998,0,LEIBNIZ INSTITUT FUR POLYMERFORSCHUNG DRESDEN,0
3,1,1,0,1,8061.0,307673.0,33.56,2,NATIONAL BUREAU OF ECONOMIC RESEARCH,0
1,0,0,0,1,17.0,11332.0,666.59,0,ANDES CLIN CARDIOMETAB STUDIES,0
1,0,0,0,1,314.0,4510.0,14.36,0,POLYTECHNIC INSTITUTE OF VIANA DO CASTELO,0
1,0,0,0,1,179.0,8888.0,49.65,0,CHRIS HANI BARAGWANATH ACAD HOSP,0
5,0,0,1,4,4395.0,69812.0,17.274,0,MEDICAL UNIVERSITY OF BIALYSTOK,2
1,0,0,0,1,195.0,4077.0,20.91,0,HIGHER COLLEGES OF TECHNOLOGY - UNITED ARAB EMIRATES,0
2,0,0,0,2,1539.0,15117.0,9.879999999999999,0,KOREA INSTITUTE OF CIVIL ENGINEERING & BUILDING TECHNOLOGY (KICT),0
2,0,0,0,2,2023.0,30328.0,13.575,0,INNER MONGOLIA MEDICAL UNIVERSITY,0
1,0,0,0,1,195.0,6370.0,32.67,0,CSIC - INSTITUTO DE BIOQUIMICA VEGETAL Y FOTOSINTESIS (IBVF),0
1,0,0,0,1,316.0,9891.0,31.3,0,INSTITUTE OF BIOMEDICAL ENGINEERING - CAMS,0
14,1,6,6,1,30893.0,549435.0,17.013571428571428,7,YANGZHOU UNIVERSITY,1
1,0,0,0,1,49.0,4338.0,88.53,0,MAGYAR HONVEDSEG EGESZSEGUGYI KOZPONT,0
3,1,1,1,0,6631.0,198075.0,27.27,2,ENVIRONMENT & CLIMATE CHANGE CANADA,0
3,0,0,1,2,3400.0,39644.0,14.416666666666666,0,ELECTRONICS & TELECOMMUNICATIONS RESEARCH INSTITUTE - KOREA (ETRI),0
6,0,1,1,4,3126.0,60353.0,19.418333333333333,1,UNIVERSITY OF BRADFORD,2
4,0,0,0,4,1615.0,28380.0,21.4325,0,CALIFORNIA STATE UNIVERSITY LONG BEACH,2
3,0,1,2,0,2572.0,49481.0,20.393333333333334,1,FRIEDRICH LOEFFLER INSTITUTE,0
3,0,0,1,2,1961.0,39112.0,21.776666666666667,0,LUOYANG NORMAL UNIVERSITY,0
2,0,1,0,1,2004.0,24235.0,11.935,1,ANHUI UNIVERSITY OF CHINESE MEDICINE,0
1,0,0,0,1,288.0,9160.0,31.81,0,HARRY S. TRUMAN MEMORIAL VETERANS' HOSPITAL,0
6,1,0,3,2,8062.0,159134.0,18.8,1,TIANJIN UNIVERSITY SCIENCE & TECHNOLOGY,2
5,0,1,1,3,2601.0,182190.0,46.746,1,ISTITUTO DI RICERCHE FARMACOLOGICHE MARIO NEGRI IRCCS,2
1,0,0,0,1,1148.0,19502.0,16.99,0,GENERAL UNIVERSITY HOSPITAL OF LARISSA,0
4,0,0,2,2,1967.0,54296.0,25.040000000000003,0,IHE DELFT INSTITUTE FOR WATER EDUCATION,0
1,0,0,0,1,10.0,7550.0,755.0,0,SOETOMO HOSP,0
18,0,10,8,0,27643.0,761729.0,26.285555555555558,10,QUEENSLAND UNIVERSITY OF TECHNOLOGY (QUT),1
1,0,0,0,1,870.0,10981.0,12.62,0,INSTITUTO DE INVESTIGACION SANITARIA DEL PRINCIPADO DE ASTURIAS (ISPA),0
1,0,0,0,1,2.0,4382.0,2191.0,0,CROWD WATCH AFR,0
2,0,0,0,2,1331.0,18781.0,14.065000000000001,0,EAST TENNESSEE STATE UNIVERSITY,0
9,0,4,3,2,13793.0,394926.0,24.364444444444445,4,ASSISTANCE PUBLIQUE-HOPITAUX DE MARSEILLE,2
1,0,0,0,1,10.0,13332.0,1333.2,0,TASMAN ONCOL RES,0
3,0,0,0,3,679.0,19783.0,44.373333333333335,0,DE LA SALLE UNIVERSITY,0
1,0,0,0,1,8.0,7467.0,933.38,0,BANGALORE CLINISEARCH,0
7,0,3,3,1,11866.0,419367.0,40.33714285714285,3,NYU LANGONE MEDICAL CENTER,2
8,0,4,3,1,19205.0,532061.0,25.635,4,NEWYORK-PRESBYTERIAN HOSPITAL,2
1,0,0,1,0,3539.0,27950.0,7.9,0,KURNAKOV INSTITUTE OF GENERAL & INORGANIC CHEMISTRY OF THE RUSSIAN ACADEMY OF SCIENCES,0
1,0,0,0,1,173.0,8779.0,50.75,0,SEIN,0
2,0,0,1,1,357.0,75556.0,314.65,0,MIZAN TEPI UNIV,0
1,0,0,0,1,533.0,16094.0,30.2,0,AMERICAN COLLEGE OF SURGEONS,0
1,0,0,0,1,151.0,4362.0,28.89,0,FORTH VALLEY ROYAL HOSP,0
13,0,4,7,2,20064.0,352209.0,16.25230769230769,4,NORTHWEST UNIVERSITY XI'AN,2
1,0,0,0,1,215.0,12556.0,58.4,0,HASSAN II UNIVERSITY HOSPITAL CENTER OF FEZ,0
4,0,1,2,1,3345.0,122358.0,30.66,1,ANGLIA RUSKIN UNIVERSITY,0
6,0,1,3,2,6330.0,90734.0,15.391666666666666,1,HUBEI UNIVERSITY OF TECHNOLOGY,2
1,0,0,0,1,540.0,5333.0,9.88,0,SENGKANG GEN HOSP,0
1,0,0,0,1,544.0,4770.0,8.77,0,MEHMET AKIF ERSOY THORACIC CARDIOVASCULAR SURGERY EDUCATION RESEARCH HOSPITAL,0
8,0,0,4,4,4117.0,109867.0,31.13875,0,TEXAS A&M HEALTH SCIENCE CENTER,2
1,0,0,0,1,366.0,30814.0,84.19,0,WOLDIA UNIV,0
1,0,0,0,1,201.0,4592.0,22.85,0,UNIVERSITY OF DIYALA,0
1,0,0,0,1,28.0,4402.0,157.21,0,MINAMI OSAKA HOSP,0
1,0,0,0,1,80.0,6333.0,79.16,0,SP COLL,0
1,0,0,0,1,8.0,5550.0,693.75,0,IRAN HLTH INSURANCE ORG,0
3,0,0,1,2,1108.0,33217.0,29.776666666666667,0,EXXON MOBIL CORPORATION,0
3,0,0,1,2,680.0,16879.0,38.38666666666666,0,MATHEMATICA,0
1,0,0,0,1,9.0,8772.0,974.67,0,CTR INVEST HEART HELP,0
4,0,0,3,1,4613.0,198282.0,48.0975,0,CENTRE LEON BERARD,0
2,0,0,1,1,815.0,16928.0,20.18,0,IRCCS FONDAZIONE STELLA MARIS,0
2,0,0,1,1,1243.0,17584.0,13.02,0,REICHMAN UNIVERSITY,0
10,0,0,5,5,8939.0,171204.0,18.273,0,UNIVERSIDAD DE ALCALA,2
21,0,20,1,0,43286.0,1376643.0,33.48571428571428,20,UNIVERSITY OF SOUTHAMPTON,1
1,0,0,0,1,12.0,7870.0,655.83,0,GREENACRES HOSP,0
1,0,0,0,1,532.0,10818.0,20.33,0,HOSP UNIV BURGOS,0
3,0,0,1,2,1651.0,31895.0,16.96,0,CALIFORNIA STATE UNIVERSITY SACRAMENTO,0
13,2,6,3,2,24782.0,1115854.0,37.747692307692304,8,NIH NATIONAL CANCER INSTITUTE (NCI),1
6,1,0,3,2,7704.0,133043.0,19.35,1,SHENYANG PHARMACEUTICAL UNIVERSITY,2
4,0,0,0,4,1299.0,58749.0,354.72249999999997,0,UNIVERSITE FERHAT ABBAS SETIF,2
1,0,0,0,1,14.0,5003.0,357.36,0,GUJARAT ADANI INST MED SCI,0
1,0,0,0,1,79.0,3666.0,46.41,0,UNIVERSITIES AT SHADY GROVE,0
1,0,0,0,1,81.0,8357.0,103.17,0,NORTH TEES & HARTLEPOOL NHS FDN TRUST,0
1,0,0,0,1,37.0,3194.0,86.32,0,IRANIAN RES ORG SCI & TECHNOL,0
1,0,0,0,1,192.0,7866.0,40.97,0,PENNINE ACUTE HOSP NHS TRUST,0
1,0,0,0,1,1.0,4621.0,4621.0,0,HELLEN MED ASSOCIAT OBES,3
1,0,0,0,1,547.0,14708.0,26.89,0,OUR LADYS CHILDREN HOSPITAL CRUMLIN,0
1,0,0,0,1,259.0,4627.0,17.86,0,INST INVEST SANITARIA GREGORIO MARANON,0
22,13,9,0,0,85043.0,2840686.0,32.398181818181826,22,CORNELL UNIVERSITY,4
1,0,0,0,1,361.0,4499.0,12.46,0,CANADIAN FOOD INSPECTION AGENCY,0
8,0,0,3,5,9999.0,141587.0,14.584999999999999,0,UNIVERSITY OF SOUTH CHINA,2
3,0,0,2,1,675.0,23537.0,36.96,0,UNILEVER,0
2,0,0,0,2,684.0,14363.0,20.36,0,BANASTHALI VIDYAPITH,0
1,0,0,0,1,258.0,11244.0,43.58,0,HOSP CLIN UNIV SAN CARLOS,0
1,0,1,0,0,2972.0,148732.0,50.04,1,FOM NATIONAL INSTITUTE FOR SUBATOMIC PHYSICS,0
1,0,1,0,0,2619.0,107481.0,41.04,1,INSTITUTE OF HIGH ENERGY PHYSICS - IHEP,0
4,0,1,3,0,6659.0,113693.0,17.2925,1,ANHUI UNIVERSITY OF TECHNOLOGY,0
4,0,1,1,2,2139.0,41824.0,21.685,1,HEC MONTREAL,0
1,0,1,0,0,2427.0,106971.0,44.08,1,KAPTEYN ASTRONOMICAL INSTITUTE,0
2,0,2,0,0,2977.0,70972.0,23.225,2,"INSTITUTE OF CROP SCIENCES, CAAS",0
1,0,0,0,1,382.0,10985.0,28.76,0,SHRI MATA VAISHNO DEVI UNIVERSITY,0
4,0,2,0,2,2454.0,87662.0,44.7075,2,LEIBNIZ INSTITUT FUR GEWASSEROKOLOGIE UND BINNENFISCHEREI (IGB),0
5,0,1,1,3,3281.0,123043.0,32.416,1,ECOLE SUPERIEURE DE PHYSIQUE ET DE CHIMIE INDUSTRIELLES DE LA VILLE DE PARIS (ESPCI),2
1,0,0,0,1,288.0,7178.0,24.92,0,UNIVERSITE DE MASCARA,0
1,0,0,0,1,22.0,14447.0,656.68,0,IRANIAN ACAD MED SCI,0
1,0,0,0,1,157.0,5067.0,32.27,0,DEDINJE CARDIOVASC INST,0
2,0,0,1,1,1424.0,29052.0,18.134999999999998,0,RIGA TECHNICAL UNIVERSITY,0
1,0,0,0,1,260.0,6751.0,25.97,0,"NATIONAL METEOROLOGICAL INFORMATION CENTER, CHINA METEOROLOGICAL ADMINISTRATION",0
1,0,0,0,1,626.0,8639.0,13.8,0,HOSPITAL INFANTIL DE MEXICO FEDERICO GOMEZ,0
1,0,0,0,1,283.0,23235.0,82.1,0,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,0
1,0,0,0,1,402.0,10270.0,25.55,0,MIL HOSP,0
12,0,4,4,4,11268.0,201783.0,19.6125,4,MASSEY UNIVERSITY,2
2,0,0,0,2,643.0,8163.0,12.84,0,UNIVERSITY OF CHESTER,0
1,0,0,0,1,351.0,6667.0,18.99,0,CSIR - CENTRAL INSTITUTE OF MEDICINAL & AROMATIC PLANTS (CIMAP),0
1,0,0,0,1,8.0,7467.0,933.38,0,SENOR SANTO NINO HOSP,0
3,0,0,0,3,752.0,20703.0,27.036666666666665,0,CALIFORNIA DEPARTMENT OF PUBLIC HEALTH,0
1,0,0,0,1,12.0,7453.0,621.08,0,EV GROUP,0
2,0,0,0,2,290.0,34418.0,116.82499999999999,0,KAVLI ENERGY NANOSCI INST,0
20,3,11,6,0,49252.0,1238043.0,23.846999999999998,14,UNIVERSITE GRENOBLE ALPES (UGA),1
11,0,1,6,4,8317.0,162354.0,19.768181818181816,1,ALIGARH MUSLIM UNIVERSITY,2
2,0,0,0,2,510.0,12416.0,24.325,0,AGENCY FOR HEALTHCARE RESEARCH & QUALITY,0
1,0,0,0,1,173.0,25737.0,148.77,0,NATIONAL INSTITUTE OF PUBLIC HEALTH (NIPH),0
1,0,0,0,1,209.0,9759.0,46.69,0,CENTRAL GENERAL HOSPITAL DR. SARDJITO,0
1,0,0,1,0,481.0,9366.0,19.47,0,ISF COLLEGE OF PHARMACY,0
1,0,0,0,1,40.0,6246.0,156.15,0,EMMES,0
1,0,0,0,1,1092.0,13041.0,11.94,0,MOTILAL NEHRU NATIONAL INSTITUTE OF TECHNOLOGY,0
1,0,0,0,1,276.0,16812.0,60.91,0,ROYAL BOURNEMOUTH HOSP,0
10,0,3,7,0,12121.0,255179.0,20.308999999999997,3,UNIVERSITY OF TABRIZ,2
1,0,0,0,1,8.0,7467.0,933.38,0,DELAWARE RES,0
11,2,3,2,4,3801.0,349270.0,150.34272727272725,5,ALPHABET INC.,2
1,0,0,0,1,430.0,5930.0,13.79,0,TIANJIN HUANHU HOSP,0
2,0,0,0,2,44.0,37011.0,622.69,0,VELEZ SARSFIELD HOSP,0
1,0,0,0,1,439.0,7074.0,16.11,0,KING SAUD MEDICAL CITY,0
1,0,0,0,1,19.0,13084.0,688.63,0,VIETNAM NATL HEART INST,0
1,0,0,0,1,1.0,4555.0,4555.0,0,NATL HERBARIUM NEW S WALES,3
7,0,3,4,0,10860.0,352474.0,31.35571428571429,3,CHILDREN'S HOSPITAL COLORADO,2
16,4,5,6,1,60302.0,1200502.0,17.708125,9,CHONGQING UNIVERSITY,1
1,0,0,0,1,217.0,4609.0,21.24,0,AGA KHAN UNIV HOSP,0
1,0,0,0,1,994.0,8814.0,8.87,0,"S.S. KUTATELADZE INSTITUTE OF THERMOPHYSICS, SIBERIAN DIVISION OF THE RUSSIAN ACADEMY OF SCIENCES",0
1,0,0,0,1,625.0,14557.0,23.29,0,AEROSP RES INST MAT & PROC TECHNOL,0
16,0,0,9,7,13278.0,283490.0,22.680000000000007,0,UNIVERSITY OF SHERBROOKE,2
6,0,1,3,2,6297.0,115659.0,17.60666666666667,1,CHENGDU UNIVERSITY,2
1,0,0,0,1,639.0,8464.0,13.25,0,AMRITA VISHWA VIDYAPEETHAM COIMBATORE,0
2,0,0,1,1,789.0,26528.0,31.65,0,RESEARCH INSTITUTE FOR NATURE & FOREST,0
1,0,0,0,1,409.0,10755.0,26.3,0,GEISINGER,0
1,0,0,0,1,215.0,4361.0,20.28,0,UC DAVIS HLTH,0
1,0,0,0,1,266.0,4376.0,16.45,0,BANGLADESH AGRICULTURAL RESEARCH INSTITUTE (BARI),0
2,0,0,2,0,4174.0,95134.0,22.695,0,CHILDREN'S HEALTHCARE OF ATLANTA (CHOA),0
1,0,0,0,1,404.0,14698.0,36.38,0,INST UNIV CANC TOULOUSE ONCOPOLE,0
9,2,1,2,4,11867.0,286821.0,29.754444444444445,3,UNITED STATES FOREST SERVICE,2
10,0,0,3,7,6714.0,168157.0,24.562999999999995,0,HASSELT UNIVERSITY,2
3,0,1,0,2,1977.0,46365.0,23.63,1,INSTITUT UNIVERSITAIRE EUROPEEN DE LA MER (IUEM),0
11,0,1,6,4,13154.0,210463.0,14.898181818181815,1,UNIVERSIDADE DE BRASILIA,2
1,0,0,0,1,483.0,4845.0,10.03,0,QIQIHAR MEDICAL UNIVERSITY,0
1,0,0,0,1,13.0,5223.0,401.77,0,SPORTS UNIV TIRANA,0
1,0,0,0,1,292.0,5830.0,19.97,0,COORDENACAO DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUPERIOR (CAPES),0
1,0,0,0,1,146.0,5645.0,38.66,0,FEDERAL MINISTRY OF HEALTH - ETHIOPIA (FMOH),0
1,0,1,0,0,616.0,11466.0,18.61,1,STATE KEY LAB CRYPTOL,0
1,0,0,0,1,1116.0,29120.0,26.09,0,QUIRONSALUD GROUP,0
18,1,9,7,1,23204.0,614163.0,27.83277777777778,10,WASHINGTON STATE UNIVERSITY,1
2,0,0,1,1,1268.0,16232.0,13.0,0,HUBEI UNIVERSITY OF CHINESE MEDICINE,0
2,0,1,0,1,1177.0,17122.0,14.365,1,INDIAN STATISTICAL INSTITUTE KOLKATA,0
1,0,0,0,1,165.0,13119.0,79.51,0,DR MOHANS DIABET SPECIAL CTR,0
1,0,0,0,1,102.0,12580.0,123.33,0,COLOMBO NORTH TEACHING HOSPITAL,0
2,0,0,1,1,1110.0,44739.0,39.92,0,A*STAR - SINGAPORE INSTITUTE OF MANUFACTURING TECHNOLOGY (SIMTECH),0
18,1,11,4,2,27553.0,628066.0,22.95,12,IOWA STATE UNIVERSITY,1
1,0,0,0,1,206.0,3444.0,16.72,0,MOSS LANDING MARINE LABORATORIES,0
12,0,2,6,4,13822.0,338476.0,21.76666666666667,2,QATAR UNIVERSITY,2
10,0,1,6,3,12799.0,157444.0,12.370000000000001,1,XINJIANG UNIVERSITY,2
1,0,0,0,1,287.0,4103.0,14.3,0,COLLABORAT INNOVAT CTR ADV AEROENGINE,0
1,0,0,0,1,1160.0,52514.0,45.27,0,GUILAN UNIVERSITY OF MEDICAL SCIENCES,0
1,0,0,0,1,46.0,11893.0,258.54,0,UNIV ENERGY & NAT RESOURCES,0
2,0,0,0,2,829.0,12729.0,15.425,0,UNIVERSITY OF SAN FRANCISCO,0
8,0,0,2,6,5177.0,98914.0,22.6175,0,UNIVERSITY OF BUCHAREST,2
5,0,0,1,4,2376.0,34397.0,21.204,0,WESTERN MICHIGAN UNIVERSITY,2
1,0,0,0,1,122.0,4452.0,36.49,0,CPC CLIN RES,0
2,0,0,0,2,326.0,8873.0,27.42,0,LEIBNIZ INSTITUT FUR GEMUSE- UND ZIERPFLANZENBAU (IGZ),0
1,0,0,0,1,418.0,11084.0,26.52,0,UNIVERSITY OF MALAKAND,0
2,0,0,0,2,1380.0,15790.0,11.305,0,SHANGHAI UNIVERSITY OF SPORT,0
1,0,0,0,1,247.0,8072.0,32.68,0,FALUN HOSPITAL,0
13,0,4,5,4,22712.0,459473.0,18.714615384615385,4,KEIO UNIVERSITY,2
6,0,1,1,4,6224.0,172849.0,21.673333333333336,1,UNIVERSITY WESTERN ONTARIO HOSPITAL,2
1,0,0,0,1,121.0,4558.0,37.67,0,KARYOPHARM THERAPEUTICS,0
1,0,0,0,1,59.0,14857.0,251.81,0,WUHAN HOSP TRADIT CHINESE & WESTERN MED,0
4,0,0,3,1,3029.0,178326.0,55.24249999999999,0,ROBERT H. LURIE COMPREHENSIVE CANCER CENTER,0
1,0,0,0,1,11.0,18394.0,1672.18,0,CHRISTIAN MED COLL LUDHIANA,0
2,0,0,1,1,692.0,14982.0,22.14,0,BAIDU,0
2,0,0,0,2,511.0,7446.0,14.145,0,NOFER INSTITUTE OF OCCUPATIONAL MEDICINE,0
3,0,0,1,2,5257.0,70044.0,17.896666666666665,0,NATIONAL DEFENSE MEDICAL CENTER,0
1,0,0,0,1,6.0,8615.0,1435.83,0,IKIAM AMAZON REG UNIV,0
1,0,0,0,1,145.0,6683.0,46.09,0,SHREWSBURY & TELFORD HOSP NHS TRUST,0
1,0,0,0,1,12.0,7864.0,655.33,0,CTR PESQUISA CLIN BRASIL,0
1,0,0,1,0,2827.0,87610.0,30.99,0,CHU POITIERS,0
3,0,0,0,3,3241.0,43081.0,13.386666666666665,0,SICHUAN UNIVERSITY OF SCIENCE & ENGINEERING,0
3,0,0,1,2,4052.0,35136.0,9.356666666666667,0,LOBACHEVSKY STATE UNIVERSITY OF NIZHNI NOVGOROD,0
2,0,0,0,2,275.0,86781.0,411.055,0,MINISTRY OF HEALTH - KYRGYZSTAN,0
1,0,0,0,1,11377.0,52622.0,4.63,0,UNIVERSITY OF HEALTH SCIENCES TURKEY,0
1,0,0,0,1,196.0,6783.0,34.61,0,HM HOSP,0
2,0,0,1,1,532.0,25871.0,59.465,0,JOINT CTR GLOBAL CHANGE STUDIES,0
1,0,0,0,1,494.0,6946.0,14.06,0,THIAGARAJAR COLLEGE OF ENGINEERING,0
1,0,0,0,1,494.0,9285.0,18.8,0,UNIVERSIDAD DE LA HABANA,0
4,0,0,2,2,2692.0,41652.0,15.162500000000001,0,UNIVERSITY OF PETROLEUM & ENERGY STUDIES (UPES),0
7,0,2,4,1,7321.0,204127.0,28.775714285714287,2,COLORADO SCHOOL OF MINES,2
1,0,0,0,1,351.0,9587.0,27.31,0,CENTRE PAUL STRAUSS,0
1,0,0,0,1,408.0,4669.0,11.44,0,UNIVERSITY OF AGRICULTURAL SCIENCES BANGALORE,0
1,0,0,0,1,74.0,8710.0,117.7,0,PHARMACYCLICS,0
13,0,5,1,7,9001.0,178811.0,22.93307692307692,5,VICTORIA UNIVERSITY WELLINGTON,2
1,0,0,0,1,162.0,6334.0,39.1,0,MINIST ENVIRONM PROTECT,0
10,0,4,2,4,14974.0,321246.0,20.622000000000003,4,INSTITUT NATIONAL POLYTECHNIQUE DE GRENOBLE,2
1,0,0,0,1,9.0,12451.0,1383.44,0,MOTHER & CHILD HEALTHCARE INST SERBIA DR VUKAN CU,0
1,0,0,0,1,183.0,4483.0,24.5,0,INSTITUTO FEDERAL DO RIO DE JANEIRO (IFRJ),0
21,2,17,2,0,48859.0,1324122.0,27.645238095238092,19,UNIVERSITY OF ARIZONA,1
1,0,0,0,1,278.0,5308.0,19.09,0,HOSP SIRIO LIBANES,0
21,14,7,0,0,166370.0,3453286.0,19.913809523809523,21,ZHEJIANG UNIVERSITY,4
3,0,0,0,3,2028.0,27355.0,13.443333333333333,0,MALEK ASHTAR UNIVERSITY OF TECHNOLOGY,0
1,0,0,0,1,190.0,5782.0,30.43,0,DANISH DIABET ACAD,0
1,0,0,0,1,53.0,17507.0,330.32,0,SHENZHEN SUN YATSEN CARDIOVASCULAR HOSPITAL,0
4,0,0,0,4,2858.0,39904.0,15.705,0,MARIA CURIE-SKLODOWSKA UNIVERSITY,2
1,0,0,1,0,377.0,8372.0,22.21,0,NASA JOHNSON SPACE CENTER,0
9,0,1,3,5,8418.0,189613.0,25.46777777777778,1,SZEGED UNIVERSITY,2
1,0,0,0,1,755.0,7755.0,10.27,0,NATIONAL MUSEUM OF NATURE AND SCIENCE,0
1,0,0,0,1,389.0,6356.0,16.34,0,LEIBNIZ INSTITUT FUR ANGEWANDTE GEOPHYSIK (LIAG),0
1,0,0,0,1,86.0,5164.0,60.05,0,UMC UTRECHT,0
3,0,0,0,3,1470.0,14125.0,9.67,0,HASHEMITE UNIVERSITY,0
1,0,0,0,1,20.0,4294.0,214.7,0,NEW ENGLAND CANC SPECIALISTS,0
1,0,0,0,1,670.0,9627.0,14.37,0,UNIVERSITATEA POLITEHNICA TIMISOARA,0
2,0,0,0,2,1064.0,17602.0,15.785,0,REGENSTRIEF INSTITUTE INC,0
5,0,0,3,2,6449.0,148778.0,21.228,0,GENERAL UNIVERSITY GREGORIO MARANON HOSPITAL,2
22,1,19,2,0,50628.0,1600280.0,31.330000000000005,20,UNIVERSITY OF BIRMINGHAM,1
2,0,0,1,1,1463.0,19323.0,13.845,0,"HENRY M. JACKSON FOUNDATION FOR THE ADVANCEMENT OF MILITARY MEDICINE, INC",0
1,0,0,0,1,337.0,9723.0,28.85,0,ST LUKES HOSPITAL,0
6,0,0,3,3,6570.0,107158.0,16.104999999999997,0,TAIBAH UNIVERSITY,2
1,0,0,0,1,545.0,14677.0,26.93,0,IRCCS ISTITUTO DI RICERCA DIAGNOSTICA E NUCLEARE (SDN),0
1,0,0,0,1,135.0,8807.0,65.24,0,ALNYLAM PHARMACEUTICALS,0
12,0,2,6,4,7388.0,324779.0,91.01916666666665,2,DUY TAN UNIVERSITY,2
16,0,1,12,3,16656.0,362033.0,21.84125,1,UNIVERSITA DI MODENA E REGGIO EMILIA,2
2,0,0,0,2,898.0,23441.0,37.405,0,UNIVERSITY DIEGO PORTALES,0
3,0,0,0,3,825.0,17323.0,19.933333333333334,0,LEIBNIZ ZENTRUM FUR MARINE TROPENFORSCHUNG (ZMT),0
