iter	Passed	Remaining
1571	16139	86531
1572	16148	86509
1573	16156	86490
1574	16168	86490
1575	16184	86506
1576	16194	86497
1577	16206	86495
1578	16217	86487
1579	16226	86473
1580	16236	86460
1581	16245	86444
1582	16255	86431
1583	16265	86421
1584	16275	86406
1585	16285	86396
1586	16295	86383
1587	16303	86364
1588	16312	86345
1589	16320	86324
1590	16329	86307
1591	16337	86285
1592	16345	86265
1593	16354	86243
1594	16365	86238
1595	16376	86232
1596	16384	86213
1597	16394	86200
1598	16404	86186
1599	16414	86177
1600	16424	86166
1601	16435	86159
1602	16446	86151
1603	16457	86143
1604	16468	86139
1605	16478	86127
1606	16487	86111
1607	16497	86100
1608	16507	86089
1609	16517	86074
1610	16526	86061
1611	16535	86043
1612	16544	86024
1613	16554	86011
1614	16563	85995
1615	16573	85985
1616	16582	85970
1617	16593	85961
1618	16603	85949
1619	16613	85937
1620	16623	85926
1621	16633	85913
1622	16642	85897
1623	16651	85882
1624	16661	85869
1625	16670	85855
1626	16679	85838
1627	16689	85825
1628	16698	85809
1629	16708	85796
1630	16718	85785
1631	16727	85770
1632	16736	85754
1633	16745	85735
1634	16755	85725
1635	16765	85712
1636	16774	85696
1637	16783	85678
1638	16793	85666
1639	16804	85660
1640	16813	85646
1641	16823	85632
1642	16833	85621
1643	16842	85606
1644	16852	85593
1645	16862	85582
1646	16872	85569
1647	16882	85557
1648	16891	85543
1649	16900	85526
1650	16909	85510
1651	16918	85495
1652	16927	85479
1653	16937	85467
1654	16946	85451
1655	16956	85436
1656	16965	85421
1657	16975	85407
1658	16984	85391
1659	16996	85393
1660	17008	85392
1661	17018	85381
1662	17031	85384
1663	17041	85372
1664	17050	85355
1665	17061	85349
1666	17071	85338
1667	17080	85321
